v1,region_id,year,city_id,city,trend_lg_agri_predicted,trend_lg_nonagri_predicted,trend_lg_gdppc_predicted,v11,province_id,province,lg_nonagri_predicted,lg_agri_predicted,lg_gdppc_predicted,lg_totalgdp_predicted,club_trend_lg_gdppc_predicted,club_trend_lg_nonagri_predicted,club_trend_lg_agri_predicted,fclub_trend_lg_gdppc_predicted,fclub_trend_lg_nonagri_predicted,fclub_trend_lg_agri_predicted,re_trend_lg_gdppc_predicted,re_trend_lg_nonagri_predicted,re_trend_lg_agri_predicted,lg101214,urban_population,total_population,nonagri_gdp,emp_agri,emp_ind,emp_ser,emp_agri_gr,emp_nonagri,emp_nonagri_gr,wtrend_lg_agri_predicted,wtrend_lg_nonagri_predicted,wtrend_lg_gdppc_predicted,wv1,wlg_nonagri_predicted,wlg_agri_predicted,wlg_gdppc_predicted,wlg_totalgdp_predicted,wlg101214,wurban_population,wtotal_population,wnonagri_gdp,wemp_agri,wemp_ind,wemp_ser,wemp_agri_gr,wemp_nonagri,wemp_nonagri_gr
2174,108,2015,341300,宿州市,5.3967142,6.700047,9.872921,5208,340000,Anhui (province),6.7586284,5.4401851,9.9307499,6.9957156,7,5,,3,3,,.93888724,.94766992,1.1420236,9.1463795,745956.63,5513062,.78892243,3.01,33.73,63.27,2.0999999,97,-2.0899999,4.8750429,7.1960182,10.41235,5298.8335,7.2355819,4.9213395,10.445131,7.3630652,6.5507927,970149.5,3282688.5,.88298339,,,,,,
2175,108,2016,341300,宿州市,5.4446654,6.7898874,9.9563427,5579,340000,Anhui (province),6.7749953,5.455327,9.9409294,7.0118241,7,5,,3,3,,.94053239,.94970942,1.1405174,9.1470919,750277.44,5537478,.7891264,2.71,33.419998,63.869999,-.30000001,97.290001,.28999999,4.9235907,7.2825451,10.492517,5669.8335,7.2663383,4.937984,10.471179,7.390336,6.5635705,984193.56,3297281.3,.88587755,,,,,,
2176,108,2017,341300,宿州市,5.4910645,6.8765836,10.036979,5950,340000,Anhui (province),6.8269577,5.4253979,9.9761276,7.0470667,7,5,,3,3,,.94211191,.95164734,1.1390936,9.1478453,753908.13,5548473,.80243134,,,,,,,4.9705563,7.3662634,10.570337,6040.8335,7.3469892,4.9050384,10.537696,7.4576921,6.5659857,981709.5,3308121.5,.89715981,,,,,,
2177,108,2018,341300,宿州市,5.5365696,6.9611788,10.115815,6321,340000,Anhui (province),6.8817863,5.4565167,10.022665,7.0972552,7,5,,3,3,,.94364816,.9535166,1.1377285,9.1468201,758614.94,5570059.5,.80616337,.23,44.700001,55.07,.23,99.769997,99.769997,5.016603,7.44802,10.646577,6411.8335,7.4112668,4.9354124,10.594725,7.5174627,6.5423303,990101.06,3321039.5,.90101647,,,,,,
2178,108,2019,341300,宿州市,5.5816746,7.0445924,10.193689,6692,340000,Anhui (province),6.9407549,5.5066009,10.095685,7.1545081,7,5,,3,3,,.94515723,.95533937,1.136404,9.1455927,762652.13,5589867.5,.80754763,.16,39.599998,60.240002,-.07,99.839996,.07,5.0622287,7.5286121,10.721922,6782.8335,7.42946,4.9941468,10.635727,7.5390687,6.6152925,994934,3332869.3,.89803326,,,,,,
2179,108,2020,341300,宿州市,5.6266737,7.1275449,10.271205,7063,340000,Anhui (province),6.9431181,5.5842066,10.127794,7.1717987,7,5,,3,3,,.94664532,.9571231,1.135111,9.1414547,751925,5609187.5,.79558259,,,,,,,5.1077294,7.6087461,10.796926,7153.8335,7.4254889,5.0576282,10.660917,7.5420618,6.6018772,990305.06,3345001.5,.89207923,,,,,,
2180,109,2001,341500,六安市,4.2789326,4.9518538,8.2132664,12,340000,Anhui (province),4.7693219,4.2466516,8.0988388,5.2349,8,5,17,3,3,14,.9006269,.90033686,1.1242079,8.9213543,394358.31,5473446.5,.62777209,5.71,28.66,65.629997,.20999999,94.290001,-.20999999,3.7089894,5.2631283,8.6760855,104,5.2039666,3.6840091,8.6385002,5.4567041,8.7984715,241793.09,2480763.3,.78338712,,,,,,
2181,109,2002,341500,六安市,4.3522949,5.0952139,8.3410387,383,340000,Anhui (province),5.055923,4.3380365,8.2967873,5.4532094,8,5,17,3,3,14,.90329754,.90524119,1.1218897,8.925437,395073.63,5498899,.67214149,5.3899999,29.370001,65.239998,-.31999999,94.610001,.31999999,3.782176,5.4033351,8.7986898,475,5.3517365,3.75685,8.7482462,5.586297,8.7960367,254643.77,2492079.8,.79692221,,,,,,
2182,109,2003,341500,六安市,4.4255767,5.2381177,8.4685249,754,340000,Anhui (province),5.1922226,4.3741016,8.400732,5.5577402,8,5,17,3,3,14,.90588486,.90987659,1.119655,8.9263487,378096.03,4992196,.6938374,5.3400002,27.98,66.68,-.050000001,94.660004,.050000001,3.8552999,5.5433941,8.9212008,846,5.4356771,3.8057191,8.8117924,5.6617594,8.7968426,275798.84,2386758.5,.80303031,,,,,,
2183,109,2004,341500,六安市,4.4986615,5.3800106,8.5953283,1125,340000,Anhui (province),5.3379631,4.4954906,8.5547152,5.6960883,8,5,17,3,3,14,.90838057,.9142257,1.1175079,8.9311647,408424.84,5040193.5,.69898558,4.7199998,29.129999,66.150002,-.62,95.279999,.62,3.9282358,5.6830287,9.0433969,1217,5.6455684,3.9235957,9.0036926,5.8538575,8.8042145,305537.19,2405584,.81648707,,,,,,
2184,109,2005,341500,六安市,4.5713038,5.5202231,8.7208824,1496,340000,Anhui (province),5.5118904,4.5421414,8.7075491,5.8333783,8,5,17,3,3,14,.91077983,.91828358,1.1154509,8.9332981,420134.84,5069145.5,.7250694,4.5100002,29.09,66.410004,-.20999999,95.5,.22,4.0007339,5.821692,9.1647863,1588,5.7525659,3.9839854,9.1046724,5.9554868,8.8020468,309387.47,2419335.8,.82109183,,,,,,
2185,109,2006,341500,六安市,4.6432514,5.6579809,8.8445206,1867,340000,Anhui (province),5.7337155,4.6040339,8.9074697,6.0137205,8,5,17,3,3,14,.91307896,.92204821,1.1134859,8.9330521,504655.13,5099170,.75577998,4.3600001,30.530001,65.110001,-.15000001,95.639999,.14,4.0725322,5.958744,9.2847738,1959,5.949358,4.0344915,9.2775011,6.1262784,8.8017368,342004.16,2433647,.84147388,,,,,,
2186,109,2007,341500,六安市,4.7141781,5.7924891,8.9655409,2238,340000,Anhui (province),5.8719811,4.7020955,9.0336113,6.1423154,8,5,17,3,3,14,.91527891,.92552871,1.1116091,8.9310417,553207.94,5129471,.76312441,4.6799998,30.42,64.889999,.31999999,95.309998,-.33000001,4.1433287,6.0933733,9.4026194,2330,6.116817,4.1298127,9.4242239,6.2825575,8.7990046,357143.13,2448312.5,.85063237,,,,,,
2187,109,2008,341500,六安市,4.7836595,5.9231415,9.0833998,2609,340000,Anhui (province),5.9392538,4.783999,9.0933886,6.2130733,8,5,17,3,3,14,.91739649,.92876339,1.1098168,8.9291496,557433.88,5160838.5,.76046938,4.6399999,30.450001,64.910004,-.039999999,95.360001,.050000001,4.2127237,6.2247424,9.51756,2701,6.2498937,4.2064304,9.5504761,6.4064407,8.7936029,367106.59,2463571,.8581019,,,,,,
2188,109,2009,341500,六安市,4.8512425,6.049531,9.1977234,2980,340000,Anhui (province),5.9795704,4.8513637,9.1391106,6.2599354,8,5,17,3,3,14,.91946208,.93181378,1.1081096,8.9280615,558648.31,5194071,.75550795,3.9400001,29.9,66.160004,-.69999999,96.059998,.69999999,4.2802868,6.3520746,9.6288872,3072,6.3954072,4.2802768,9.67068,6.5432029,8.7791214,371398.78,2479446.3,.86513448,,,,,,
2189,109,2010,341500,六安市,4.9164729,6.1712904,9.3081646,3351,340000,Anhui (province),6.2644167,4.9584022,9.3901606,6.5041399,8,5,17,3,3,14,.92150122,.93473464,1.1064907,8.9245377,593717.25,5161309,.78684562,3.79,31.17,65.040001,-.15000001,96.209999,.15000001,4.3455687,6.4746552,9.7359772,3443,6.5682158,4.3865614,9.8249245,6.7049623,8.7647352,383968.31,2463353.5,.87433034,,,,,,
2190,109,2011,341500,六安市,4.978898,6.2878785,9.4142265,3722,340000,Anhui (province),6.4439144,5.0544848,9.5557098,6.6664319,8,5,17,3,3,14,.92351371,.93753892,1.1049634,8.9194145,595330.81,5193141.5,.80050099,2.3599999,26.809999,70.830002,-1.4299999,97.639999,1.4299999,4.4081221,6.591877,9.8383102,3814,6.7334056,4.484971,9.9604912,6.8643341,8.7573776,390889.44,2473588.8,.87948829,,,,,,
2191,109,2012,341500,六安市,5.0381703,6.3989859,9.5156202,4093,340000,Anhui (province),6.5074463,5.1429052,9.612072,6.7349787,8,5,17,3,3,14,.92550027,.94023937,1.1035292,8.9171305,500433.16,4638893.5,.79649663,2.2,26.959999,70.839996,-.16,97.800003,.16,4.4676018,6.7033691,9.9355869,4185,6.7965212,4.5744519,10.019748,6.9331174,8.7560253,405467.47,2303902,.87486798,,,,,,
2192,109,2013,341500,六安市,5.0941296,6.504694,9.6124086,4464,340000,Anhui (province),6.6242552,5.1931748,9.7196369,6.8386006,8,5,17,3,3,14,.92746782,.94285774,1.1021849,8.9152679,561269.69,4661647,.80706954,2.3599999,26.809999,70.830002,.16,97.639999,-.16,4.5238547,6.8091116,10.027815,4556,6.9742002,4.6208277,10.169758,7.0904036,8.7585411,421362.81,2315026.3,.89179635,,,,,,
2193,109,2014,341500,六安市,5.1468792,6.6053548,9.7048969,4835,340000,Anhui (province),6.6798897,5.2160778,9.7775793,6.8880029,8,5,17,3,3,14,.92941672,.94540465,1.1009188,8.9099112,567839.88,4682706,.81211513,2.8499999,28.620001,68.529999,.49000001,97.150002,-.49000001,4.5769939,6.9093194,10.115211,4927,7.0075374,4.6442223,10.205544,7.122859,8.7611341,431224.63,2325557,.89253324,,,,,,
2194,109,2015,341500,六安市,5.1967692,6.7016191,9.7936583,5206,340000,Anhui (province),6.716959,5.2518845,9.803709,6.9248352,8,5,17,3,3,14,.93134958,.94789231,1.0997123,8.9041777,585935.81,4723186.5,.8123076,2.02,18.610001,79.370003,-.82999998,97.980003,.82999998,4.6273766,7.0046201,10.19835,5298,7.0438623,4.6727071,10.229896,7.1582875,8.7588024,436421.78,2345804.8,.89330572,,,,,,
2195,109,2016,341500,六安市,5.2443233,6.7943254,9.879447,5577,340000,Anhui (province),6.7673035,5.2622023,9.8504028,6.9677882,8,5,17,3,3,14,.93326837,.95033014,1.0985509,8.9030962,593602.5,4744099.5,.81833398,1.91,18.299999,79.790001,-.11,98.089996,.11,4.6755271,7.0958848,10.278028,5669,7.0912881,4.6900625,10.272742,7.2016397,8.7608652,439820.22,2356175.3,.89681476,,,,,,
2196,109,2017,341500,六安市,5.2902017,6.8843484,9.9630423,5948,340000,Anhui (province),6.873632,5.2199521,9.9442654,7.0487146,8,5,17,3,3,14,.93517196,.95272189,1.0974257,8.8930206,612049.5,4754999.5,.8393876,2.9200001,19.639999,77.440002,1.01,97.080002,-1.01,4.7220821,7.1840849,10.355124,6040,7.1549149,4.6534014,10.316057,7.2554793,8.7636604,434687.22,2369579,.90541369,,,,,,
2197,109,2018,341500,六安市,5.3351107,6.9724975,10.045153,6319,340000,Anhui (province),6.9246311,5.2567272,9.986515,7.0974426,8,5,17,3,3,14,.93705648,.95506698,1.0963299,8.8902264,617783.88,4773580,.8412962,2.98,20.360001,76.660004,.059999999,97.019997,-.059999999,4.7677169,7.2701802,10.430501,6411,7.2145452,4.6850758,10.364067,7.31284,8.773324,435460.63,2378826.5,.90742558,,,,,,
2198,109,2019,341500,六安市,5.37958,7.0595531,10.126436,6690,340000,Anhui (province),6.9672604,5.2879958,10.045951,7.1382775,8,5,17,3,3,14,.93892157,.95736825,1.0952585,8.8947182,633977.56,4790567.5,.84280711,3.2,20.75,76.050003,.22,96.800003,-.22,4.812933,7.3550563,10.504925,6782,7.2449679,4.7436728,10.405701,7.3456783,8.7917652,440788.06,2387284,.90528423,,,,,,
2199,109,2020,341500,六安市,5.4239445,7.1461778,10.207408,7061,340000,Anhui (province),6.9737363,5.3818598,10.082481,7.1590061,8,5,17,3,3,14,.94076544,.95962524,1.0942129,8.8848495,635401.38,4807879,.83088005,,,,,,,4.858027,7.4394603,10.578997,7153,7.2506838,4.8089871,10.438114,7.357707,8.7801085,469686.03,2396987.5,.89973468,,,,,,
2200,110,2001,341600,亳州市,4.2567487,4.7993693,8.1810932,4,340000,Anhui (province),4.7104053,4.2207708,8.1127129,5.1884084,7,5,18,3,3,14,.89709896,.87261248,1.1183795,9.0183105,511730.88,5140829,.62002033,.44999999,21.620001,77.919998,-2.25,99.540001,2.24,3.6844041,5.3216786,8.7809811,128.25,5.2568464,3.6565077,8.7333565,5.5014062,7.7243128,337554.41,2952167,.79463935,,,,,,
2201,110,2002,341600,亳州市,4.3300653,4.9340076,8.304307,375,340000,Anhui (province),4.9224458,4.3047967,8.299469,5.3537154,7,5,18,3,3,14,.89931971,.8766005,1.1161596,9.0188303,519079.66,5167284.5,.64968371,.47,23.27,76.269997,.02,99.540001,-1.4210855e-14,3.7577262,5.4559274,8.9028215,499.25,5.4060822,3.7303691,8.8585424,5.6296635,7.7165108,355462.03,2966007.3,.80922002,,,,,,
2202,110,2003,341600,亳州市,4.4032922,5.0684233,8.42735,746,340000,Anhui (province),5.0294256,4.3611684,8.3778791,5.4432564,7,5,18,3,3,14,.90148038,.88040012,1.1140171,9.0184202,523986.81,5192760.5,.66111284,2.78,24.799999,72.419998,2.3099999,97.220001,-2.3199999,3.8309784,5.5900145,9.0245438,870.25,5.515974,3.7831173,8.940484,5.7288895,7.6982431,350428.53,2789413.3,.81728536,,,,,,
2203,110,2004,341600,亳州市,4.4762759,5.2023649,8.5500393,1117,340000,Anhui (province),5.1289468,4.4745584,8.4901495,5.5474992,7,5,18,3,3,14,.90359432,.88403839,1.1119471,9.0188532,522680.06,5247540,.65799862,1.6,24.15,74.25,-1.1799999,98.400002,1.1799999,3.9040229,5.7236524,9.1459179,1241.25,5.6638675,3.9044015,9.0972509,5.8714304,7.6701159,387447.13,2819810,.82099354,,,,,,
2204,110,2005,341600,亳州市,4.548758,5.3354845,8.6720676,1488,340000,Anhui (province),5.3045945,4.5265956,8.6444912,5.6825681,7,5,18,3,3,14,.90568173,.8875525,1.1099495,9.0189428,526971.75,5277684,.68524861,.73000002,25.65,73.620003,-.87,99.269997,.87,3.9766018,5.85637,9.2665014,1612.25,5.8215432,3.9537027,9.2378435,6.0089598,7.624691,391010.81,2836043.8,.83608681,,,,,,
2205,110,2006,341600,亳州市,4.6204758,5.4672489,8.7929792,1859,340000,Anhui (province),5.4717164,4.5840039,8.7935944,5.8164377,7,5,18,3,3,14,.907758,.89096576,1.1080242,9.0194645,569650.06,5308231.5,.70841777,.61000001,25.43,73.959999,-.12,99.389999,.12,4.0484581,5.987545,9.3857365,1983.25,5.9444232,4.0148053,9.3402452,6.1212578,7.5605488,430353.44,2853597.5,.84371901,,,,,,
2206,110,2007,341600,亳州市,4.6911116,5.5970492,8.9122486,2230,340000,Anhui (province),5.611599,4.6875949,8.9218073,5.9458733,7,5,18,3,3,14,.90983838,.89430118,1.1061701,9.0185547,625347.63,5340807,.71585739,.69999999,27.51,71.790001,.090000004,99.300003,-.090000004,4.1192775,6.1164708,9.5029869,2354.25,6.1329794,4.1054454,9.5129528,6.2951579,7.5246749,449176.03,2870304.3,.85547805,,,,,,
2207,110,2008,341600,亳州市,4.7602558,5.7242861,9.0293503,2601,340000,Anhui (province),5.7010918,4.765234,9.001585,6.0320125,7,5,18,3,3,14,.91193765,.89758235,1.104387,9.0184393,634668.81,5373573.5,.71826214,.69,28.549999,70.75,-.0099999998,99.300003,-1.4210855e-14,4.1886625,6.2423301,9.6175079,2725.25,6.2373066,4.1847606,9.6129894,6.3958087,7.4573646,456574.53,2888122.3,.85862273,,,,,,
2208,110,2009,341600,亳州市,4.8274899,5.8483987,9.1437864,2972,340000,Anhui (province),5.8264561,4.8185334,9.1246595,6.1375933,7,5,18,3,3,14,.91407025,.90083319,1.102684,9.0179319,645976.44,5408226.5,.73261333,.31999999,27.450001,72.230003,-.37,99.68,.38,4.2561798,6.3643479,9.7285757,3096.25,6.3481421,4.254642,9.7184792,6.5065947,7.3741355,463328.25,2906723.3,.85869753,,,,,,
2209,110,2010,341600,亳州市,4.8924088,5.9687662,9.2549868,3343,340000,Anhui (province),6.0497403,4.9393573,9.3248215,6.3344927,7,5,18,3,3,14,.91623664,.90405929,1.1010749,9.0177851,688848,5374746.5,.75220048,.31,28.25,71.440002,-.0099999998,99.690002,.0099999998,4.3213868,6.4817371,9.8354578,3467.25,6.5774832,4.3595753,9.9198809,6.718492,7.2828279,478074.75,2888186.3,.87284237,,,,,,
2210,110,2011,341600,亳州市,4.9545846,6.0847135,9.3623343,3714,340000,Anhui (province),6.2583494,5.0294189,9.5251579,6.5150094,7,5,18,3,3,14,.91842318,.90724647,1.0995675,9.0158968,677514.13,5404286,.77363122,.23999999,27.99,71.769997,-.07,99.760002,.07,4.3838372,6.5936704,9.9373951,3838.25,6.7495265,4.462316,10.078376,6.8819714,7.2161651,482995.69,2904287.8,.87970573,,,,,,
2211,110,2012,341600,亳州市,5.0137057,6.1957688,9.4653854,4085,340000,Anhui (province),6.3208203,5.1120992,9.5781775,6.5820909,7,5,18,3,3,14,.92061442,.91037953,1.0981706,9.0153084,635123.81,4868815.5,.77007258,.28999999,28.84,70.870003,.050000001,99.709999,-.050000001,4.4431801,6.6995583,10.033841,4209.25,6.8904467,4.5541487,10.21473,7.0198479,7.1480045,500794.53,2728020,.88238788,,,,,,
2212,110,2013,341600,亳州市,5.0696497,6.3018937,9.564106,4456,340000,Anhui (province),6.4127884,5.1534309,9.6639624,6.662641,7,5,18,3,3,14,.92280728,.9134618,1.0968883,9.0147009,676095,4888798.5,.77891552,.090000004,32.73,67.18,-.2,99.910004,.2,4.4992609,6.799202,10.124599,4580.25,6.9616427,4.5980816,10.277252,7.0824809,7.1227965,515335.91,2740718.3,.88915968,,,,,,
2213,110,2014,341600,亳州市,5.1225381,6.4033618,9.658742,4827,340000,Anhui (province),6.4746008,5.1949759,9.7286968,6.7200079,7,5,18,3,3,14,.92499655,.91649401,1.0957122,9.0136328,691259.81,4910943.5,.78238595,.1,32.23,67.669998,.0099999998,99.900002,-.0099999998,4.5522022,6.8928804,10.209929,4951.25,7.0055933,4.6165881,10.322665,7.1242728,7.1075869,519329.03,2753005.8,.891038,,,,,,
2214,110,2015,341600,亳州市,5.1727033,6.5007253,9.7497902,5198,340000,Anhui (province),6.5260592,5.2205515,9.7705956,6.7658906,7,5,18,3,3,14,.92717785,.9194774,1.0946196,9.0137615,706033.44,4953651.5,.78676045,.090000004,31.73,68.18,-.0099999998,99.910004,.0099999998,4.6023736,6.981277,10.290466,5322.25,7.0310941,4.648643,10.336415,7.1496286,7.0599499,527651.75,2777020,.89110702,,,,,,
2215,110,2016,341600,亳州市,5.2206578,6.5947137,9.8379202,5569,340000,Anhui (province),6.566659,5.2322483,9.8072205,6.8003969,7,5,18,3,3,14,.92934555,.92241019,1.0935936,9.0132046,712843.25,4975582,.79156923,.079999998,30.6,69.32,-.0099999998,99.919998,.0099999998,4.6503062,7.0653591,10.367134,5693.25,7.0426726,4.6606636,10.341675,7.1601219,7.0398831,529610.88,2789306.8,.89202046,,,,,,
2216,110,2017,341600,亳州市,5.2670345,6.68612,9.9238548,5940,340000,Anhui (province),6.6815305,5.2039251,9.9115067,6.8870668,7,5,18,3,3,14,.93149364,.92528915,1.0926198,9.0127058,721223.13,5007369.5,.81421047,.079999998,31.33,68.599998,0,99.93,.0099999998,4.6966457,7.1462164,10.440968,6064.25,7.1041069,4.6265502,10.38661,7.2120743,7.0211201,510518.13,2796875.5,.90013659,,,,,,
2217,110,2018,341600,亳州市,5.3124948,6.7756667,10.008242,6311,340000,Anhui (province),6.7641125,5.233779,9.9887753,6.9600601,7,5,18,3,3,14,.93361324,.92810583,1.0916826,9.0116873,724088.38,5026914,.82205528,,36.080002,63.919998,,100,.07,4.742065,7.2248836,10.512937,6435.25,7.1634974,4.6637669,10.437944,7.268702,6.9768534,513227.25,2807774.5,.90250731,,,,,,
2218,110,2019,341600,亳州市,5.3575425,6.8640652,10.091696,6682,340000,Anhui (province),6.7773533,5.2769947,10.011549,6.9787011,7,5,18,3,3,14,.93570042,.93085748,1.0907718,9.010603,719070.81,5044828.5,.81762797,.13,30.73,69.129997,.13,99.860001,-.14,4.7870612,7.3022885,10.583879,6806.25,7.1867447,4.7153878,10.475897,7.2931857,7.0791292,519299.94,2817772.3,.90131217,,,,,,
2219,110,2020,341600,亳州市,5.4024849,6.9519978,10.174784,7053,340000,Anhui (province),6.7657304,5.3602409,10.028254,6.9850645,7,5,18,3,3,14,.93775862,.93354976,1.0898837,9.0068092,718132,5067556,.80305338,,,,,,,4.8319349,7.3792076,10.654445,7177.25,7.1846452,4.7830925,10.503033,7.2980466,7.0318055,506026,2827600.5,.8953734,,,,,,
2220,111,2001,341700,池州市,3.1534994,4.1974602,8.7602663,5,340000,Anhui (province),4.1105499,3.1394424,8.7146482,4.4316645,6,7,50,2,4,32,.96060824,.76317447,.82852179,7.0077705,61066.203,1629992.8,.72534019,5.0999999,29.98,64.93,-.30000001,94.910004,.31,3.9168561,5.3164635,8.6371012,127,5.2161045,3.8904674,8.5720377,5.5115085,8.7225313,290149.25,3344332.5,.75254142,,,,,,
2221,111,2002,341700,池州市,3.2262473,4.3392467,8.8857946,376,340000,Anhui (province),4.3297524,3.1976621,8.8639736,4.6091695,6,7,50,2,4,32,.96229219,.77093226,.83162874,7.0014005,67310.742,1632859.1,.75622445,4.9000001,31.610001,63.48,-.2,95.089996,.18000001,3.9902604,5.4538393,8.7572422,498,5.4028606,3.9671185,8.7044525,5.6646171,8.7060852,293181.25,3358154.3,.77551723,,,,,,
2222,111,2003,341700,池州市,3.29896,4.4808164,9.0112095,747,340000,Anhui (province),4.3510222,3.2417667,8.8783855,4.636054,6,7,50,2,4,32,.96393627,.7783311,.83462501,7.0126271,60287.211,1418566.5,.75199032,5.4200001,25.73,68.849998,.51999998,94.580002,-.50999999,4.0635986,5.5909638,8.8772221,869,5.5245824,4.0136595,8.802906,5.7676048,8.7017326,299143.75,3148615.5,.78914243,,,,,,
2223,111,2004,341700,池州市,3.371531,4.6219277,9.1363411,1118,340000,Anhui (province),4.5571303,3.3707707,9.072094,4.8235869,6,7,50,2,4,32,.96555644,.78540462,.83751857,7.0303898,76797.367,1429138,.76608926,5.1700001,27.299999,67.529999,-.25,94.830002,.25,4.1367469,5.7274599,8.9967432,1240,5.697412,4.1329618,8.9663963,5.9311604,8.7098885,320310.91,3177224.8,.79624552,,,,,,
2224,111,2005,341700,池州市,3.4437106,4.7620153,9.2606897,1489,340000,Anhui (province),4.6665673,3.4227543,9.1746416,4.9198775,6,7,50,2,4,32,.96715546,.79215646,.84030509,7.0346928,77592.313,1437359.3,.77622706,2.1900001,26.33,71.470001,-2.98,97.800003,2.97,4.2094569,5.862782,9.1153269,1611,5.8469481,4.1926169,9.1001434,6.0628676,8.7090502,324160.38,3195436,.80994582,,,,,,
2225,111,2006,341700,池州市,3.5152476,4.9003515,9.3835936,1860,340000,Anhui (province),4.7597899,3.473824,9.2650328,5.0038204,6,7,50,2,4,32,.96873105,.79858178,.84298229,7.0331507,94803.578,1445895.9,.78346378,2.0799999,28.190001,69.730003,-.11,97.919998,.12,4.2814703,5.9963112,9.2324162,1982,5.9904485,4.2432775,9.223011,6.1886621,8.704258,376946.31,3213951.3,.82360327,,,,,,
2226,111,2007,341700,池州市,3.5858376,5.0359702,9.5041771,2231,340000,Anhui (province),5.1041026,3.5700903,9.555316,5.299397,6,7,50,2,4,32,.97026747,.8046515,.84554499,7.0209584,108414.74,1457536.6,.8225925,2,30.43,67.57,-.079999998,98,.079999998,4.3524866,6.127388,9.3474188,2353,6.1473689,4.3372083,9.364068,6.3361826,8.691741,402330.38,3233407.5,.83129174,,,,,,
2227,111,2008,341700,池州市,3.6550736,5.1675539,9.6212664,2602,340000,Anhui (province),5.3154163,3.6491985,9.7533741,5.4884958,6,7,50,2,4,32,.97171938,.81028533,.847983,7.0144448,110126.83,1466432.8,.84107077,1.9299999,29.24,68.830002,-.07,98.07,.07,4.4221106,6.2553396,9.4597139,2724,6.2531576,4.4164953,9.4656811,6.4380283,8.6830006,412039.97,3253688.8,.8344605,,,,,,
2228,111,2009,341700,池州市,3.7225087,5.2939558,9.7338161,2973,340000,Anhui (province),5.3172369,3.7224996,9.7602539,5.5020237,6,7,50,2,4,32,.97305328,.81543195,.85028678,6.9774466,110873.77,1475883.6,.83128148,1.8099999,24.9,73.300003,-.12,98.199997,.13,4.4899077,6.3795419,9.5687275,3095,6.4030757,4.4905663,9.5949717,6.5778313,8.655406,413744.16,3274648,.84273076,,,,,,
2229,111,2010,341700,池州市,3.7876813,5.4143982,9.8411131,3344,340000,Anhui (province),5.5804262,3.8214884,9.9922066,5.7393322,6,7,50,2,4,32,.97426271,.82009196,.85244739,6.9246888,118228.84,1466361.5,.85307658,1.83,24.51,73.660004,.02,98.169998,-.029999999,4.5554309,6.4993658,9.6738977,3466,6.5882893,4.5948024,9.7591076,6.7479053,8.6269999,433504.28,3253820.5,.85489488,,,,,,
2230,111,2011,341700,池州市,3.8501301,5.5281615,9.9425087,3715,340000,Anhui (province),5.7100039,3.9321175,10.106652,5.866148,6,7,50,2,4,32,.97533691,.82426316,.85445666,6.9011116,120837.66,1473409,.85543585,1.49,31.02,67.489998,-.34,98.510002,.34,4.6182327,6.6142406,9.7747288,3837,6.7313776,4.6922789,9.8738651,6.8855429,8.6086006,443908,3272500,.85937297,,,,,,
